date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeTotUSD,HashRate,IssTotUSD,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjUSD,TxTfrValMeanUSD,TxTfrValMedUSD,TxTfrValUSD,VtyDayRet30d,FearAndGreed,Tweets
40503,768,140,2293168,16379.7714285714,4.36944711,1289461.275,295108.567066818137200162146,6866.89864897274,0.271215,0.0477897536703684,1937.25,0.27675,,170.00000000000003,4659300,9857,498,10022.27985,70.08630397590347775,0.27675,34902.97938,0.13916446212431197,,
40504,651,163,106983,656.337423312883,4.46021601,1330223.25,298241.889460658196194797146,6866.89864897273,0.1653,0.0556409274876431,2322.75,0.285,,172.58009430974462,4667450,199,315,7381.7622,32.931505714285755,31079,10373.4243,0.13914408212947096,,
40505,627,140,98216,701.542857142857,4.38599831,1322635.6275,301558.626454509270585794146,6866.89864897274,0.1499635,0.0477897536703684,1980.65,0.28295,,146.0220850360838,4674450,184,296,9489.6421785,35.94644595608102755,3.30344125,10640.148003,0.13883075440452608,,
40506,960,177,1031377,5826.98870056497,4.33600482,1324932.4353357672015,305565.259199396975775220146,6866.89864897272,0.0339486883693746,0.0604199028546799,2503.71576724137675,0.282905736411455,,103.35586485646833,4683300,3844,4044,9063.9942564276938286,2.629030975883455692242667103,0.00282905736411455,10631.8012664726951476,0.13556399412937312,,
40507,927,181,1673891,9248.01657458564,4.23185505,1313858,310468.573193411912398880146,6866.89864897272,0,0.061785324388119,2534,0.28,,85.43046357615897,4692350,4745,4962,13050.184,2.929683675937116,0.084,14537.0904,0.13524220777489931,,190
40508,1177,194,361711,1864.48969072165,4.23141948,1337263.02,316031.777858074513563522146,6866.89864897271,0.105228,0.066222944371796,2758.68,0.2844,,51.51838039424612,4702050,1089,1613,21982.709376,15.57584394048357624,1.422,25123.836276,0.13002475137417063,,
40509,828,180,133855,743.638888888889,4.17587813,1333227.15,319268.692257405858434287146,6866.89864897272,0.00566,0.0614439690047592,2547,0.283,,63.48931253610628,4711050,265,444,6382.0462,14.9800058558558607,0.1415,6651.1226,0.12884830884800924,,
40510,707,172,123273,716.703488372093,3.97931625,1280717.98997954522685,321843.731537410656477057146,6866.89864897273,0,0.0587131259378811,2333.6846405610774,0.271358679135009,,42.82035743947842,4719650,281,502,5545.26616627294456671,13.15324167729784459272667367,0.223870910286382425,6602.92732200351239556,0.12843378644561743,,
40511,905,209,144760,692.631578947368,3.37289742,1090569.2849929885812,323333.071940155259012697146,6866.89864897271,0.00691678369374636,0.0713432751221925,2409.3463199883154,0.230559456458212,,16.67366139775595,4730100,247,395,7707.73865947733750508,20.50877146645699894722399367,0.864597961718295,8100.96472925051181744,0.1321973774413988,,11
40512,817,202,133519,660.985148514852,3.0371558,986909.64,324945.345082880732106087146,7196.70713160831,0.002082,0.0722655508954609,2102.82,0.2082,,8.155844155844152,4740200,261,433,11747.016678,31.3357973348729244,0.585042,13568.400246,0.13353489352221823,,4
40513,1127,188,165122,878.308510638298,3.31113157,1080534,326333.755707540922940397146,8078.19525792512,0.0091,0.0754950217057436,2138.5,0.2275,,16.951511748947198,4749600,324,554,10117.29355,22.8839416516244625,0.2695875,12677.703675,0.1344532387041249,,
40514,770,188,125402,667.031914893617,3.6445754,1213545,332972.944220517427557197146,8078.19525792512,0.0153,0.0754950217057436,2397,0.255,,31.578947368421055,4759000,259,430,10956.29175,34.74404058139542,1296279,14939.93745,0.1358964172573224,,20
40515,887,189,132527,701.201058201058,3.57134671,1197167.4555320589932,335214.571453983843317037146,8078.19525792512,0.00251060083576856,0.0758965909701358,2372.5177898012892,0.251060083576856,,30.015579273358885,4768450,198,320,6789.9701723527858912,22.1630977492529175215,1.9959276644360052,7092.19127976093360688,0.13595264688084485,,
40516,731,229,131745,575.305676855895,2.90733946,979882.0142665091418,337037.359589321369704589146,8078.19525792513,0.00223599608731326328314,0.0919593615458261,2347.2560227936839,0.205000526008182,,-10.587555424586627,4779900,190,313,10844.92962686380383672,42.93137459445201329874945884,0.205000526008182,13437.52024806349123253698506,0.1376505855188845,,
40517,685,239,114947,480.949790794979,2.86401711,972026.8565184099111,339392.824290746196237509146,8078.19525792513,0.00811400070134424,0.0959750541897487,2424.0577095265917,0.202850017533606,,-21.713508602649352,4791850,192,317,3685.44403055616456192,12.36457884004188631151438364,0.8316850718877846,3919.57149229327727106,0.13557631119799024,,
40518,742,241,122361,507.721991701245,2.83306957,979995.6,345913.0025852799705060061855,8078.19525792513,0.00921817452,0.0967781927185332,2458.2,0.204,,-49.12493678586396,4803900,228,377,18849.192,50.636869689526248,0.204,19090.09987295136,0.1065420991081856,,
40519,1138,239,178758,747.941422594142,3.1967626,1124117.5646627716439,351642.4913692953297080710965,8078.19525792513,0.01684043351509271431758,0.0959750541897487,2789.3736095850413,0.233420385739334,,-31.346945370784123,4815850,330,541,16922.78656138540874612,37.32004179378340227588853865,1.2254570251315035,20190.1426104367671779873651,0.1067752560828169,,1
40520,903,238,147965,621.701680672269,3.24906898,1152866.7,354829.8631760505874682738264,8078.19525792513,0.009552,0.0955734849253564,2841.72,0.2388,,-1.8030041176298002,4827750,282,481,5964.87774,14.75427303579128388,0.40596,7096.805330215608,0.08779726810629372,,8
40521,857,223,148006,663.704035874439,2.71091675,967739.8096973129589,356978.8003364912722333232359,8321.51121546701,0.00745421242603115666061,0.092247198273048,2229.90739178843115,0.199991694330801,,-7.953599532249278,4838900,273,449,7939.33427888632395432,22.32980315394636620333106885,0.51397865443015857,10026.08161612193782449,0.09136582912289244,,
40522,644,147,113839,774.414965986395,2.7619015,988635,357954.4738850284299022902359,12251.9997603745,0.01428,0.0895303811037848,1499.4,0.204,,-11.130368579924253,4846250,229,389,6206.77548,20.2145383033418988,44228,7863.4554,0.09082401100583357,,
40523,1052,175,156081,891.891428571429,3.07070131,1106940,360484.4263925728309738496984,12251.9997603745,0.02673253944,0.106583787028315,1995,0.228,,2.1963245181533013,4855000,367,642,7277.9424,21.400704967845234,46784,13739.25258935664,0.0930754867594252,,
40524,1220,171,183976,1075.88304093567,2.94969685,1069269.0342673868446,362501.330577537861711331376,12251.9997603745,0.03266455692025924379024,0.104147586181954,1879.7483819403846,0.219853611922852,,-18.026244622351978,4863550,482,873,4194.26387706656671556,12.34980391965094579924561456,0.2418389731151372,10781.37882185527394589788732,0.0865733298407849,,0
40525,1685,141,248357,1761.39716312057,3.03156879,1108574.0658889535492,365676.6987061146601249008297,12251.9997603745,0.07089367795802967239936,0.0858760798342426,1604.6169187609581,0.227605236703682,,-17.53433452765146,4870600,510,909,20610.86959548240276188,47.85673234189144591336293002,0.10014630414962008,43501.76969877938328500320964,0.08666427873432164,,
40526,1103,171,173838,1016.59649122807,3.26966627,1203637.5135,368122.4360482872285871840623,12251.9997603745,0.0120689110791,0.104147586181954,2109.1995,0.24669,,-11.593319954128447,4879150,470,779,4442.6229417,33.21369640639452519,0.0123345,25873.4695005813033,0.08806471741154077,,
40527,1081,196,178293,909.658163265306,3.15229808,1173348,372219.8753422126863608167514,12251.9997603745,0.0161833248,0.119373841471713,2352,0.24,,-10.60272397183591,4888950,443,713,7591.2504,37.64723728310568,0.036,26842.4801828544,0.08793747241969646,,
40528,954,173,154336,892.115606936416,3.26455554,1224204.096,374998.703794172372758592252,12251.9997603745,0.0258882222216,0.105365686605134,2162.154,0.24996,,11.093333333333325,4897600,358,595,6874.1474604,35.47155473546221008,0.24996,21105.5750676,0.0819516473196923,,12
40529,795,166,162579,979.39156626506,3.15712017,1190445.1643424915297,377066.7890919272360407366474,12251.9997603745,0.05688651619184929497802,0.101102335124002,2014.0432670952689,0.242655815312683,,0.29614101133898024,4905900,294,475,5292.87901378668227407,31.76768542462111964716766537,0.485311630625366,15089.65057669505609798617232,0.08110134786060867,,
40530,879,161,142922,887.714285714286,3.11960091,1184261.95,379619.6966207283591436266474,12251.9997603745,0.01603508924,0.09805708406605,1940.05,0.241,,-10.428165148384087,4913950,348,618,8138.51216,33.611166472352064,0.482,20771.70087991351,0.07858699514562754,,
40531,1089,184,191084,1038.5,3.09706546,1182048.315,381667.2042921229570318168404,12251.9997603745,0.027766410119,0.112065238932629,2208.92,0.2401,,-13.723094613532638,4923150,371,615,13596.438023,37.9114664663743883,0.060025,23315.551876820238,0.07826906369586581,,
40532,1460,159,267155,1680.22012578616,3.39996207,1316603.7,387240.7018662633477309298404,12251.9997603745,0.01788717639,0.0968389836428693,2122.65,0.267,,-5.659032322290212,4931100,769,1411,9313.65954,16.1712798177487836,0.06141,22817.67582284355,0.08078535020938629,,41
40533,1083,196,181877,927.94387755102,3.01272532,1192911.1439509051926,395957.4862579505001806707176,12673.3773942086,0.0362154003506721,0.123479413447296,2366.0728229105772,0.241436002337814,,-12.760252091124114,4940900,433,762,11341.1544148158903825,31.8681960815300123660910956,0.7605234073641141,24283.56541412586121413733536,0.08270885121946456,,
40534,1237,157,198202,1262.43312101911,3.10757151,1237187.5,398120.3643340443106349775649,14484.1623612254,0.03435763,0.113041823764728,1962.5,0.25,,-12.280701754385957,4948750,516,913,5921.295,23.38848633268345,0.9175,21353.68802174,0.08279239963319483,,
40535,1002,145,158639,1094.06206896552,3.09503865,1238851.954344825744,400270.2694741314817570625649,14484.1623612254,0.01499820767971944,0.104401684368698,1812.283427966099,0.249970127995324,,-11.655724334573591,4956000,362,648,2564.3310565464310202,22.866264342449298404816395,0.5124387623904142,14817.33929390714336656,0.0827941147657957,,
40536,845,148,148266,1001.7972972973,3.05891168,1230923.2,402405.6026682514305592927566,14484.1623612254,0.01941673344,0.106561719217705,1835.2,0.248,,-12.338292200865267,4963400,379,688,4921.28472,23.2419901721915024,0.61752,15990.48923846776,0.08279338577194977,,
40537,1076,168,168438,1002.60714285714,3.06790542,1242452.82,404984.0686605266440837827566,14484.1623612254,0.016850886948,0.120961951544422,2099.16,0.2499,,-10.750000000000004,4971800,465,874,5144.323947,30.9383548318076568,217322,27040.122123,0.08281390607140292,,
40538,1032,145,165728,1142.95172413793,3.23677185,1319259.68048509725255,407585.0077311417350807236126,14484.1623612254,0.02534235301901696486049,0.104401684368698,1920.97542372881475,0.264962127410871,,-6.834695003209913,4979050,439,800,4817.6473854354208704,22.8720608165194653047820324,0.38684470601987166,18297.64865321557224382562592,0.08352831696629846,,
40539,1151,166,185862,1119.65060240964,3.21872427,1320577.40814143574735,410279.7556632486986247817987,14484.1623612254,0.02294237501410049111717,0.119521928311751,2197.7187258912883,0.264785388661601,,-6.436258423462533,4987350,378,674,11977.42142414375735445,32.03061244861842431227857939,0.56928858562244215,21588.6327903689021882293569,0.08352741436422963,,
40540,1015,169,183482,1085.69230769231,3.39360976,1403819.8,413665.6533106323499882560025,14484.1623612254,0.02624334027,0.121681963160758,2374.45,0.281,,3.552980466931809,4995800,473,855,8650.73674,19.5109246067361094,0.44398,16681.84053875938,0.08391354444609105,,
40541,1042,165,172265,1044.0303030303,3.55514947,1501215,422264.9467303287002022314927,14484.1623612254,0.044258187,0.118801916695415,2475,0.3,,30.11828038134442,5004050,383,672,24387.945,48.6866503731741,42736,32717.429050773,0.0787109358513033,,344
40542,1049,169,169925,1005.47337278107,3.53000117,1503750,425991.3602926723773813153291,14484.1623612254,0.02418117,0.121681963160758,2535,0.3,,44.092219020172905,5012500,396,694,10099.542,27.77483429394813,0.5565,19275.735,0.07591367002010001,,
40543,876,162,150554,929.345679012346,3.51255257,1506180,428799.2766192522222074127282,14484.1623612254,0.007005183,0.116641881846407,2430,0.3,,31.86813186813186,5020600,382,668,8775.435,25.78607784431139,1.533,17225.1,0.07454726406903597,,
40544,1071,181,199691,1103.26519337017,3.49431915,1508895,431813.7335064468045219277282,14484.1623612254,0.026745774,0.130322102556788,2715,0.3,,17.647058823529406,5029650,473,842,6125.973,19.64489786223279,2353990,16541.004,0.071873962745215,,22
40545,1097,175,186426,1065.29142857143,3.46374621,1511368.848,436339.3722588613527243931339,14484.1623612254,0.0263005656804,0.126002032858773,2624.7375,0.29997,,19.481359093936344,5038400,418,716,9194.5064574,20.512214629911118323,1.319868,14686.7456750163534,0.0717736075809686,,
40546,1405,156,394362,2527.96153846154,3.38619201,1488629,439617.4219743589482455127766,15968.4818440261,0.2148349359,0.123832415934612,2301,0.295,,43.90206978699456,5046200,997,1456,9144.7817,13.599628457804693,0.01475,19801.05903456365,0.06023875119612441,,
40547,1111,141,250643,1777.60992907801,3.41744847,1510669.0875,442045.9009395726574162909349,16307.420938524,0.011263634814,0.114301127146323,2107.5975,0.29895,,47.37489482862539,5053250,842,1289,4521.481233,9.20144542466329212,0.035874,11860.66315239099,0.060086327889410124,,
40548,1497,154,378765,2459.51298701299,3.39994438,1512800.4594291930341,444948.5906460379901920429748,16307.420938524,0.02585319026663113835094,0.124839528939956,2301.6555266510806,0.298916302162478,,46.52759909925393,5060950,1161,1711,7700.55025313680674568,8.862952230447649189732821144,0.03885911928112214,15164.51126629594782091673208,0.060119608919316905,,
40549,1166,141,209626,1486.70921985816,3.37409013,1510264,447606.3008531019432134877517,16307.420938524,0.02773963098,0.114301127146323,2100.9,0.298,,27.66665561626805,5068000,519,895,5360.09918,10.6555707451735754,0.298,9536.73581693034,0.05557006040557043,,
40550,1269,164,282660,1723.53658536585,3.59662517,1624384,451641.1694877302212723717481,16307.420938524,0.0139280384,0.132945991858135,2624,0.32,,34.00335008375209,5076200,887,1408,8528.6752,12.621925765686368,0.32,17771.6714780864,0.056702512960503666,,
40551,1439,170,375024,2206.02352941176,3.60311438,1641849.63,455675.1345248211384337617481,16307.420938524,0.005700583157,0.137809869609042,2744.65,0.3229,,61.456705029909706,5084700,1219,1874,11546.368743416843,9.92753678143907406,0.309984,18604.203928416843,0.044362827267252755,,
40552,1390,163,351117,2154.09202453988,3.58303029,1644990.55,459105.9567961836534828017481,16307.420938524,0.04845,0.132135345566317,2632.45,0.323,,58.33333333333335,5092850,1065,1654,8237.64493529959,7.9821198641472864,0.32623,13202.42625529959,0.04444726723655159,,39
40553,1458,162,380601,2349.38888888889,3.56790627,1665919.2605,466917.8875096260031447957481,16307.420938524,0.0192180873071,0.131324699274499,2645.379,0.32659,,43.24122807017543,5100950,1167,1770,14593.4169099723653,14.667717770460198213,0.08328045,25961.8604537145381,0.04058902783504416,,
40554,1564,172,393449,2287.49418604651,3.47434474,1668727.9345,480300.0444248227127910057481,16307.420938524,0.0170248329713,0.139431162192678,2808.674,0.32659,,48.54884445319118,5109550,1188,1855,26431.0332088,18.632770455349079711,0.32659,34563.7891946725169,0.03962629313431422,,
40555,1248,167,317685,1902.30538922156,3.37613389,1631584.5817187624511,483270.1051746298005665019605,16307.420938524,0.08926389395675052,0.135377930733588,2661.97683763881015,0.318799621274109,,40.06690965953146,5117900,988,1478,9599.52523200669493023,12.71971046866858876929388381,0.097233884488603245,18799.73207269216820758348032,0.03998067253489365,,
40556,1700,188,383345,2039.06914893617,3.31520101,1628430.48,491201.1286600671801594749994,16307.420938524,0.007920585112,0.152401502861764,2985.44,0.3176,,28.7445782155742,5127300,1102,1696,26662.246864,23.18073237363075,0.17468,39314.522105677752,0.037848406463892474,,
40557,1622,181,372424,2057.59116022099,4.10741466,2054488.66651957734725,500190.2254198353310633627858,16307.420938524,0.02597489899083749857545,0.146726978819039,3619.90955289304175,0.399990005844535,,66.66250243522292,5136350,1080,1653,21919.612316282855814,19.52006438121659011359505037,0.2959926043249559,32266.6664221509955784692109,0.05490282414154422,,
